,Date,Tweets
1878,2022-01-27 00:52:25+00:00,"Hazy 😶‍🌫️

https://t.co/TAY73tISlp

#NFTCommunity #nfts #OpenSeaNFT #doodlepunks #nft #altpunka #cryptopunks #openea #nftcollector https://t.co/nz1VL7KMTo"
1879,2022-01-27 00:02:54+00:00,Just following on in the footsteps of that mad #cryptopunks sale for 450 ETH earlier followed by a #Clonex sweep - I've got my punk 6508 listed for 444 ETH - a bargain - grab it while its hot! 🥵 https://t.co/mySlK7OjGl
1880,2022-01-26 23:54:58+00:00,Dope Doc @3dFrankenPunks 😈🧪😈🧪 #NotiGang #HoodieGang #3vil #cryptopunks #frankenpunks @3DPunks_  on our way to the top #nft #nftcollectors https://t.co/zNjUMB4IPI
1881,2022-01-26 23:45:34+00:00,"Gm/Gn #nftcollectors 👋

Sparkle Punk #0434/2500✨
just dropped on the #Ethereum #blockchain 🔥

Collect this 1/1 #NFT now
👉 https://t.co/VI6QMmQB0U

#nftcollectibles #nftart #cryptoartist #nft #nfts #nftartist #nftcommunity #cryptoart #eth #openseaNFT #bitcoin  #cryptopunks https://t.co/z8QVreV0gH"
1882,2022-01-26 23:40:50+00:00,"The Sadsons NFT Collection 
https://t.co/FEzwrfAdBq
#NFT #NFTs #NFTcollection #NFTcommunity #NFTartist #NFTart #NFTcreator #NFTdrop #BoredApeYachtClub #CleanNFT #cryptopunks https://t.co/i5NOSBqCrg"
1883,2022-01-26 22:52:29+00:00,"aqui... 
Viene #pokemon? 
@avocadoblock y la Loteria
@lukso_io y las economias creativas 
#soverania identitaria 
@larvalabs y el bug de #cryptopunks
Contratos Inteligentes 
V1 y V2 
@criptoalcoatl y la identidad digital
https://t.co/UKfhWLQWk3 https://t.co/ItuGYqgDCW"
1884,2022-01-26 22:42:47+00:00,"I love #CryptoPunks and I’ve never seen a Punk train before should we start the biggest punk thread ever?

Feel free to post your punk below ⬇️"
1885,2022-01-26 22:34:05+00:00,"Day 255 of #EverydayPunks... 

#Altpunks #CryptoPunks #RoadTo69M #NFT #NFTCommunity #PolygonNFT #ETH #yolo #lol #rekt

https://t.co/kwMY9L82Qt https://t.co/ROqb0stPNJ"
1886,2022-01-26 22:26:05+00:00,"Punk 1482 bought for 79.9 ETH ($193,590.50 USD) by 0x1919db from 0xf13f7b. https://t.co/UwMBClwuq7 #cryptopunks #ethereum https://t.co/NCzs2dAcKQ"
1887,2022-01-26 22:21:00+00:00,"Eve Punk lives in the #Blockchain Garden of Eden with Adam.

#NFT #nftart #NFTartist #NFTCommunity #NFTcollection #digitalart #NFTs #Cryptoart #cryptopunks

https://t.co/dDpgfltDtF"
1888,2022-01-26 22:15:14+00:00,"The #Cryptopunks floor is a give away a those prices best long term NFT,s investment! all organic growth claimed for free followed by a passionate community and building it,s own history!"
1889,2022-01-26 21:24:04+00:00,"Ladies and girlies join the #Cryptopunks community and take power you are welcome! plenty really cool avatar social media flex at #Cryptopunks floor price! 

https://t.co/lOgdsoeUFQ"
1890,2022-01-26 21:23:06+00:00,"Punk 300 bought for 86.69 ETH ($215,527.81 USD) by 0x5815c2 from 0x5fdfc5. https://t.co/84WmpeCUus #cryptopunks #ethereum https://t.co/ojlpKwf8Uj"
1891,2022-01-26 21:20:22+00:00,"Firts Cute Cyber Punk is sold! Thank you! 💚

#Nftart #nftcommunity #nftartist #cryptoart #nftcollector #cryptoartist #airnfts #opensea #bsc #bnb #nfts #nft #cryptopunks https://t.co/aIOdbaoYcd"
1892,2022-01-26 21:16:07+00:00,"Punk 7254 bought for 84 ETH ($208,839.96 USD) by 0x22d1a5 from 0x1919db. https://t.co/gtCbbkUYEB #cryptopunks #ethereum https://t.co/79hX0gcN3h"
1893,2022-01-26 21:07:05+00:00,"Punk 9266 bought for 79 ETH ($196,409.01 USD) by 0x1919db from 0x22d1a5. https://t.co/vXU092eWw4 #cryptopunks #ethereum https://t.co/y9cz3nYdbJ"
1894,2022-01-26 21:02:39+00:00,"Continue collecting Punks derivations for Goodbye Punks Vault. This time @Bacon_Punks , rare art bois made as a homage to Francis Bacon
#baconpunks #francisbacon #cryptopunks #goodbyepunks 
https://t.co/eBvnfmnY9Y https://t.co/OgJ2vBsv8R"
1895,2022-01-26 21:00:01+00:00,"Interactive Punk #023 - Alba💛
You can change skin color and hair color with a key

UNIQUE EDITION
✨1.5 XTZ✨

https://t.co/Wcd7EX3zVd

#objkt #NFT #CleanNFT #cleanNFTs #nftart #NFTcommunity #NFT #Tez #Punk #Punks #CryptoPunks #collectible #cryptoart #interactive #interactivenft https://t.co/uyVpGJHClT"
1896,2022-01-26 20:43:02+00:00,"Punk 3783 bought for 450 ETH ($1,118,785.47 USD) by 0xace72f from 0x61ab21. https://t.co/NHS08ZWi5U #cryptopunks #ethereum https://t.co/SnLgHyS0Rk"
1897,2022-01-26 20:10:07+00:00,You are welcome and congratulations on finding the first #Cryptopunks in the street of Paris! https://t.co/q6HbW3MVye
1898,2022-01-26 20:08:59+00:00,"Punk 7890 bought for 84.99 ETH ($222,535.28 USD) by 0xd75233 from 0xcc2a85. https://t.co/9W5E1CSBmR #cryptopunks #ethereum https://t.co/KGVOLxoTWb"
1899,2022-01-26 20:06:57+00:00,"If there is one Meme Coin  that deserves to go 1 USD is the non official #Cryptopunks token @CigToken the token of the real cyberpunk, alternative and experimental pfp NFT,s project #Cryptopunks claim your token after the new contract is deployed! thanks

https://t.co/xEsHUC3BLf"
1900,2022-01-26 20:03:07+00:00,"#Cryptopunks are on fire!the floor is moving up the #Cryptopunks collection is the gold standard of all NFT,s collection. The best blue chip, AAA veblen good and the ultimate social media avatar flex to have in the digital metaverse world!"
1901,2022-01-26 19:59:02+00:00,"Punk 9068 bought for 82 ETH ($214,706.35 USD) by 0x0a64d0 from 0xc5faf1. https://t.co/3XqQFBlwGJ #cryptopunks #ethereum https://t.co/FlHLAiSSqs"
1902,2022-01-26 19:58:27+00:00,"Crypto art take over of Paris at station f NFT Paris event ! #Cryptopunks @XCOPYART @thesarahshow
 @obv_ious @ArtPetio @money_alotta @ledoublea2 https://t.co/mA68HWXr6A"
1903,2022-01-26 19:51:39+00:00,#CryptoPunks invasion in the streets of Paris! really cool graffiti art from famous graffiti artist! #Cryptopunks rules the NFT world! https://t.co/c1fJXOn8RE
1904,2022-01-26 19:18:30+00:00,"Punk #7 Inspired by #cryptopunks just landed in my collection, this animation has a nice chill tempo to it. Enjoy😎🎶
.1 ETH
https://t.co/oVFv96iyLL

#NFTartist #nftanimation #NFTCommunity #OpenSeaNFT #chill #nft #nfts https://t.co/NPUkpuocmK"
1905,2022-01-26 18:47:24+00:00,"🚨 🚨 🚨 New MekaPunk 🚨 🚨 🚨

MekaPunk #526👨⚡️🤖

Prototype: Meka #7679🤖

Circle: 1 (70/180)

Type: Male

Price: 0.025 Ξ

Link: https://t.co/j8a5qMdyCN

#MekaPunks #CryptoPunks #MekaVerse #Metaverse  #NFT #NFTs #NFTcommunity #NFTcollector #pixelart #8bitart #opensea https://t.co/Uw0qdufRgh"
1906,2022-01-26 18:34:21+00:00,"Punk 8902 bought for 89.75 ETH ($233,955.81 USD) by 0x1f9e29 from 0x151505. https://t.co/xZDsfF2Vjf #cryptopunks #ethereum https://t.co/hY59csr52F"
1907,2022-01-26 18:21:19+00:00,"Welcome to the club! 😻

Just wrapped #9127 to hang out with #3325 😽🚬

#V1Punks #punks #cryptopunks #NFTCollection https://t.co/Egl3ScQDsw"
1908,2022-01-26 18:17:27+00:00,"V1 CryptoPunks Explained 

https://t.co/61Tp5KThpR

Explains the great value proposition of V1 value vs V2

@v1punks #v1punks #cryptopunks #Punks"
1909,2022-01-26 18:01:07+00:00,"We are closing in on 600 owners on @opensea LFG 🥷🏽🤟🏽 !

400 more away till the Animated NNP release ✅📣 !

🅿️USHING NN🅿️ !

https://t.co/V5nbMjrfUU

#nft #nfts #nftart #nftartwork #nnp #ninjanounpunks #opensea #cryptopunks #ninja #openseanft https://t.co/uhON7hApmE"
1910,2022-01-26 17:44:17+00:00,"Punk 3979 has a new bid of 115 ETH ($299,776.25 USD) placed by 0xf52393. https://t.co/UXDXQUGuTi #cryptopunks #ethereum https://t.co/MQlgW8TJFm"
1911,2022-01-26 17:31:37+00:00,"Check your #hexapunk rarity here fam😍 @hexapunks #cryptopunks

https://t.co/f5mEvvzS1H"
1912,2022-01-26 17:14:18+00:00,"Punk 5444 has a new bid of 125 ETH ($326,453.74 USD) placed by 0x1919db. https://t.co/ZuZyJhg0ty #cryptopunks #ethereum https://t.co/zjtaJ6M3Ic"
1913,2022-01-26 17:11:09+00:00,https://t.co/ScvBaJPp6p #NFT #NFTCommunity #NFTdrop #NFTartist #NFTProject #nftcollector #cryptopunks #altcoinseason #NFTlife
1914,2022-01-26 16:50:56+00:00,"📢 Got #SpideyMobs #PFP #NFT Today?

Join the community on Discord ▶️ https://t.co/OskRpqDjce choose us as your new home..

#NFTDrop #NFTProject #Opensea #NFTShill #PixelArt #PolygonNFT #CryptoPunks https://t.co/paJA08qdUu"
1915,2022-01-26 16:33:13+00:00,"Punk 3979 has a new bid of 110 ETH ($287,472.89 USD) placed by 0x1919db. https://t.co/UXDXQUGuTi #cryptopunks #ethereum https://t.co/lN0yWsIHgT"
1916,2022-01-26 16:32:12+00:00,"Punk 3979 has a new bid of 108 ETH ($282,246.11 USD) placed by 0xf52393. https://t.co/UXDXQUGuTi #cryptopunks #ethereum https://t.co/xZCfNlFwHY"
1917,2022-01-26 16:21:00+00:00,"Eve Punk digital painting based on #cryptopunks aesthetic.

Every era has shown their different versions of Adam &amp; Eve.

Eve is related to Mind and ethereal affairs.

#NFT #NFTs #nftart #Cryptoart #digitalart #NFTCommunity #NFTcollection #NFTcollections

https://t.co/dDpgflLeld"
1918,2022-01-26 16:13:12+00:00,"Punk 3979 has a new bid of 105 ETH ($274,405.94 USD) placed by 0x1919db. https://t.co/UXDXQUGuTi #cryptopunks #ethereum https://t.co/pzQ1r1F0jr"
1919,2022-01-26 16:13:12+00:00,"Punk 3979 has a new bid of 100 ETH ($261,338.99 USD) placed by 0xf52393. https://t.co/UXDXQUGuTi #cryptopunks #ethereum https://t.co/aJzkXQBe7Y"
1920,2022-01-26 16:10:14+00:00,"Punk 1221 has a new bid of 200 ETH ($522,677.98 USD) placed by 0x6639c0. https://t.co/7ayl7ll6G0 #cryptopunks #ethereum https://t.co/MCvTSCoQ6F"
1921,2022-01-26 16:07:14+00:00,"#NewProfilePic2022

#ifyouknowyouknow #RTFKT X 
#cryptopunks #larvalabs https://t.co/sOIypFO21v"
1922,2022-01-26 16:05:31+00:00,"@bullishforNFTs @wallstbullsNFT @wallstmemes @Cam_rackam Congrats to #BoredApeYachtClub  and #cryptopunks for being in the same article as us 🙏🚀🚀
WAGMI"
1923,2022-01-26 16:02:26+00:00,#NewNFTProfilePic @larvalabs #cryptopunks welcome #1836 https://t.co/GxoXTGHODb
1924,2022-01-26 15:44:12+00:00,"Punk 1836 bought for 120 ETH ($313,606.79 USD) by 0x45371a from 0x05d6dc. https://t.co/NnYxXzVDQ0 #cryptopunks #ethereum https://t.co/sc09VIS355"
1925,2022-01-26 15:39:14+00:00,"Punk 1836 has a new bid of 100 ETH ($263,809.01 USD) placed by 0x1919db. https://t.co/NnYxXzVDQ0 #cryptopunks #ethereum https://t.co/L3FZRBLCCQ"
1926,2022-01-26 15:13:38+00:00,Is this the 🐐 G.O.A.T (Greatest Of All Time) of all #CryptoPunks Hoodies? https://t.co/bROZanFjwQ
1927,2022-01-26 15:08:10+00:00,"Punk 9508 bought for 95.88 ETH ($252,940.08 USD) by 0x1919db from 0x1262d7. https://t.co/OSGf5B3oo5 #cryptopunks #ethereum https://t.co/dCZWFCGHmK"
1928,2022-01-26 15:06:13+00:00,"Punk 2609 has a new bid of 104 ETH ($274,361.37 USD) placed by 0x45371a. https://t.co/Byq8SzCqUG #cryptopunks #ethereum https://t.co/jAeHUB0ZRq"
1929,2022-01-26 14:41:02+00:00,"#cryptopunks are struggling again for the top spot. 

#NFTs #NFT #NFTCommunity #punks #nftusa https://t.co/qMGH0NVQrq"
1930,2022-01-26 14:38:09+00:00,"Punk 3049 bought for 250 ETH ($648,739.99 USD) by 0xebc428 from 0x8376c6. https://t.co/HqDuXNCMQl #cryptopunks #ethereum https://t.co/rX3PTsRdt6"
1931,2022-01-26 14:14:10+00:00,"Punk 8620 has a new bid of 390 ETH ($1,012,034.38 USD) placed by 0x91338c. https://t.co/tldHlItefM #cryptopunks #ethereum https://t.co/0bUybgXSHH"
1932,2022-01-26 14:05:17+00:00,"🤩 Cute Cyber Punks 🦾

0,18 BNB only on @airnfts 😎

https://t.co/T4GLRYhkx6

#Nftart #nftcommunity #nftartist #cryptoart #nftcollector #cryptoartist #airnfts #opensea #bsc #bnb     #nfts #nft #cryptopunks"
1933,2022-01-26 13:59:08+00:00,"100 #CryptoPunks sold in the past 24hours📈....
again!
https://t.co/C1egZP7cJq https://t.co/vc1uM96mBJ"
1934,2022-01-26 13:57:00+00:00,"Lalo
 
OG #MariachiPunk
 
Plays the trumpet in the band. Has been unable to sleep due to the recent global crisis.
 
#MariachiPunks #NFT #NFTs #nftart #Cryptoart #digitalart #NFTcollection #NFTCommunity #NFTcollections #cryptopunks
 
https://t.co/vA0qHOKgSD https://t.co/VODOxIG2YV"
1935,2022-01-26 13:35:09+00:00,"Punk 4197 bought for 79.5 ETH ($202,274.24 USD) by 0x51eac3 from 0xf6bc89. https://t.co/shGUCJm0P5 #cryptopunks #ethereum https://t.co/zjD9rNE7Ub"
1936,2022-01-26 13:25:59+00:00,"New bid on Tpunk #765 for 2K TRX ($114.32)

https://t.co/GPLRajUUHJ
#tpunks #cryptopunks #tronpunks #TRON #NFT https://t.co/Zr4ZkoWwms"
1937,2022-01-26 13:22:04+00:00,"Punk 7656 bought for 374.95 ETH ($953,996.56 USD) by 0x82af96 from 0x6639c0. https://t.co/uEIkF4746Z #cryptopunks #ethereum https://t.co/kPCs54bsZo"
1938,2022-01-26 13:17:00+00:00,"Adam Punk a digital painting inspired in the #cryptopunks aesthetic.

Every era has portrayed Adam &amp; Eve and so the #Blockchain era.

Adam is related to Earthly and Body affairs.

#NFT #NFTs #Cryptoart #digitalart #nftcollectors #NFTcollectibles

https://t.co/CDAO9sOPE8"
1939,2022-01-26 13:06:56+00:00,"Drop alert ! MightyPunks #112 now available on @opensea let's go check out 🚀
Floor price : 0.04 ETH.
Link : https://t.co/YBKgkSm6GF

#NFTCommunity #nftcollector #NFT #nftart #NFTcollectibles #cryptopunks #opensea https://t.co/fozNzQzvAm https://t.co/4Ep1IGDDkZ"
1940,2022-01-26 13:04:07+00:00,"Punk 9384 bought for 84 ETH ($213,723.73 USD) by 0xfe2f27 from 0xa35fbf. https://t.co/CvIvZVMwKi #cryptopunks #ethereum https://t.co/QvAVZDP3yH"
1941,2022-01-26 13:04:07+00:00,"Punk 5126 bought for 84.91 ETH ($216,039.07 USD) by 0xfe2f27 from 0x0a64d0. https://t.co/1YTrEchuXK #cryptopunks #ethereum https://t.co/Tdo2aNINZZ"
1942,2022-01-26 13:03:58+00:00,"Some #cryptopunks just love Ramen🍜 

35/350 SOLD

https://t.co/K0W3uWwnXS 

#opensea #openseanfts #NFT #NFTCommunity #nftcollector #OpenSeaNFT #openseaart  #NFTs #NFTdrop #CryptoPunk https://t.co/WjlAB2gBlH"
1943,2022-01-26 13:03:33+00:00,"Grab your #Punk now!! @opensea
 
74/555 SOLD

https://t.co/db15Vq8Vna

#opensea #openseanfts #NFT #NFTCommunity #nftcollector #OpenSeaNFT #openseaart   #NFTs #NFTdrop #NFT #cryptopunks #CryptoPunk https://t.co/GicacNwyjh"
1944,2022-01-26 13:02:04+00:00,"Punk 7823 bought for 84.87 ETH ($215,937.29 USD) by 0x82af96 from 0x0a64d0. https://t.co/wrl8EdBoDc #cryptopunks #ethereum https://t.co/AEE0JuU5rY"
1945,2022-01-26 12:51:36+00:00,"All I can tell you if you are in the #NFT space is WAGMI 🤝

#MekaPunks #CryptoPunks #MekaVerse #MEKAGANG #TheSandbox #Metaverse #NFT #NFTs #NFTcommunity #NFTcollector #pixelart #voxelart #voxEdit"
1946,2022-01-26 12:31:43+00:00,"Gm/Gn #nftcollectors 👋

Sparkle Punk #0433/2500✨
just dropped on the #Ethereum #blockchain 🔥

Collect this 1/1 #NFT now
👉 https://t.co/Pni7zRLjx1

#nftcollectibles #nftart #cryptoartist #nft #nfts #nftartist #nftcommunity #cryptoart #eth #openseaNFT #bitcoin  #cryptopunks https://t.co/C2OVmOarn6"
1947,2022-01-26 12:02:58+00:00,"Punk 325 bought for 83 ETH ($209,946.84 USD) by 0xdaacb2 from 0xddd0e9. https://t.co/izGleQD1Il #cryptopunks #ethereum https://t.co/nWqN3CNuwG"
1948,2022-01-26 11:40:54+00:00,"SPFC is running #fantasyfootball trails on @Superbru ⚽️🔥

🧠 Know your scores - come join in!
🏆 #nftgiveaways for AFCON
➡️ Link &amp; join code on Discord: https://t.co/CnWPxtrRjd

#soccer #football #AFCON #nftcommunity #pixelart #punks #cryptopunks #soccerpunks #nft #NFTGiveway https://t.co/XvTLrWvZtk"
1949,2022-01-26 10:56:00+00:00,"Elvira 
 
10th and last #MariachiPunk 
 
She plays lead guitar. She has a dog he goes to her shows his name is ""El Sabio"". 
 
#NFT #NFTs #nftart #NFTCommunity #MariachiPunks #nftcollectors #NFTcollection #NFTcollectibles #cryptopunks
 
https://t.co/HSNlVmy3kR https://t.co/6WZL3FDi0q"
1950,2022-01-26 10:39:43+00:00,@21000000Bitcoin @CyOpProtocol LFG #Cryptopunks !!! Let's disrupt with the $CyOp Protocol https://t.co/4JytReCD6h
1951,2022-01-26 10:35:13+00:00,"Gm everyone! ☕

Best way to start the day!

Another #PortraitPunk ❗SOLD❗

One of the OG #cryptopunks derivatives in this for the long run. Who is joining the family next?

#nft #nfts #openseanft #NFTCommunity https://t.co/6DlffWgNgQ"
1952,2022-01-26 10:30:00+00:00,"【#NFT】#CryptoYankee

この世のモノではない可能性がある

ヤンキー先輩がリストインだぁ‼️

▼#61
https://t.co/NGQrJoYpaZ

▼#62
https://t.co/VyglVFmdtM

#CryptoPunks  #NFTArt  #NFTJPN #nftcommunity #nftcollectorr #NFTcollectibles  #NFTs https://t.co/VV0z4ruAEM"
1953,2022-01-26 10:17:00+00:00,"Eve Punk lives in the #Blockchain Garden of Eden with Adam.

#NFT #nftart #NFTartist #NFTCommunity #NFTcollection #digitalart #NFTs #Cryptoart #cryptopunks

https://t.co/dDpgflLeld"
1954,2022-01-26 10:16:58+00:00,"Punk 2215 bought for 85 ETH ($212,338.51 USD) by 0x40a628 from 0x2f2f23. https://t.co/pmV7XQD9ed #cryptopunks #ethereum https://t.co/ygVNTDEWXK"
1955,2022-01-26 09:49:12+00:00,"New Finn Punks are available on OpenSea. Finns Punks are 1/1 remakes of the original #cryptopunks as a 🦕.

#nftcollectors, get your #pfpNFT now!

🛒 https://t.co/Zl3HypNbVI https://t.co/bkS2aDM60k"
1956,2022-01-26 09:44:15+00:00,"Create instant NFTs 🦄 🦄 https://t.co/a2S72jXGuU

#NFT #NFTs #NFTart #NFTartists #digitaldrawing #cryptopunks"
1957,2022-01-26 08:56:05+00:00,#elsalvador bought some #btc they might buy @Crypto_Skulls because they love to buy low! And we are the number two after #cryptopunks !!! #wedigtheskulls #skullnation #nftcommunity #nfts #nft
1958,2022-01-26 08:53:33+00:00,Drop your #cryptopunks  #nfts #nft #NFTGiveaway #NFTGiveaway #NFTGame  i wanna buy some crypto punks
1959,2022-01-26 08:28:12+00:00,"🤩 Cute Cyber Punks 🦾

0,18 BNB only on @airnfts 😎

https://t.co/M9uWc4faHx

#Nftart #nftcommunity #nftartist #cryptoart #nftcollector #cryptoartist #airnfts #opensea #bsc #bnb    #nfts #nft #cryptopunks"
1960,2022-01-26 08:18:51+00:00,"Punk 3209 has a new bid of 110 ETH ($271,022.41 USD) placed by 0x9eb4d8. https://t.co/AKOA0GYDbV #cryptopunks #ethereum https://t.co/5p2cPjHGED"
1961,2022-01-26 08:09:46+00:00,"GOOD MORNING NFT WORLD 🌐☕️☀️

Keep going and you will be rewarded! 🔥💎🤝

#MekaPunks #CryptoPunks #MekaVerse #MEKAGANG #TheSandbox #Metaverse #NFT #NFTs #NFTcommunity #NFTcollector #pixelart #voxelart #voxEdit https://t.co/C3VIRKw3oG"
1962,2022-01-26 07:50:40+00:00,"【#NFT】#CryptoYankeePunks

ヤンキーファミリーに
Doodle風ヤンキー第3弾がリストインだ！

Crypto Yankee(Doodle風) #3

兄貴！
虹ゲロ出てまっせ！！

https://t.co/a0IBXKuJQa

#CryptoPunks  #NFTArt  #OpenSea #nftcommunity #nftcollectorr #NFTcollectibles #Doodle #虹ゲロ #虹レインボー https://t.co/YCdBIwvMZk"
1963,2022-01-26 07:48:31+00:00,A new derivative #Punk project is in the very early stages. It's not your standard CryptoPunk derivative project. Team is taking everything to the next level. Go follow @0xPunks #NFTs #NFTdrop #NewNFTdrop #cryptopunks #ETHNFT #0xPunks
1964,2022-01-26 06:36:14+00:00,"Wait... 👀👀

Is Larva Labs saying that the famous and expensive #CryptoPunks are actually a COPY of a collection that came out before them?!?

Sounds very #Phunky https://t.co/6NuAPzetkq"
1965,2022-01-26 06:29:36+00:00,"#cryptopunksfloorhistory Wednesday Update:

One PSA later - 10 ETH floor pump.

Larva Labs floor: 79.95Ξ 📈
https://t.co/hSfxyI0xkF

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/g9GZIi3MMb"
1966,2022-01-26 06:18:44+00:00,"Punk 1556 bought for 95.9 ETH ($238,636.59 USD) by 0x9b4306 from 0xfe2f27. https://t.co/ZJpu9LLVw2 #cryptopunks #ethereum https://t.co/IXybAGRwXu"
1967,2022-01-26 06:11:47+00:00,"Punk 7824 bought for 82.74 ETH ($205,889.38 USD) by 0xb5e6ac from 0x0a64d0. https://t.co/pJZzQc6Nfv #cryptopunks #ethereum https://t.co/yFVcjCjmJz"
1968,2022-01-26 06:06:12+00:00,"Did you know only 88 zombie #Tpunks exist out of 10,000, making it one of the rarest #NFT TPunks? 

Cheapest one in the marketplace is listed for 110k #TRX. Highest sold for a Zombie was 730K TRX. Check them out ➡️ https://t.co/nCPioXacPg 🔥

#Tpunkfam #Tron #CryptoPunks #Tronics"
1969,2022-01-26 06:05:45+00:00,"Punk 4430 bought for 78 ETH ($194,094.41 USD) by 0x1919db from 0xb47a70. https://t.co/AHSWsEJRtS #cryptopunks #ethereum https://t.co/9rsP3yPUtz"
1970,2022-01-26 06:05:45+00:00,"Punk 927 bought for 77.95 ETH ($193,969.99 USD) by 0x1919db from 0xc9d483. https://t.co/KaPuG6KfV1 #cryptopunks #ethereum https://t.co/bqfHR1wM2Q"
